dataset,model,method,seed,variant,truth_type,source,ap,precision_at_1,precision_at_3,precision_at_5,recall_at_5,recall_at_10,target_rank,target_top1,target_top3,target_top5,target_salience_share
electricity,logreg,lime,3,clean,descriptive_top5,permuted,0.5449999999999999,0.0,0.3333333333333333,0.6,0.6,1.0,,,,,
electricity,logreg,lime,3,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,logreg,lime,3,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,logreg,lime,4,clean,descriptive_top5,real,0.7683333333333333,1.0,0.6666666666666666,0.8,0.8,1.0,,,,,
electricity,logreg,lime,4,clean,descriptive_top5,random,0.6192857142857142,1.0,0.3333333333333333,0.4,0.4,1.0,,,,,
electricity,logreg,lime,4,clean,descriptive_top5,permuted,0.6592857142857143,1.0,0.3333333333333333,0.6,0.6,1.0,,,,,
electricity,logreg,lime,4,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,logreg,lime,4,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,logreg,lime,0,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5178752340429574
electricity,logreg,lime,0,spur,spurious_feature,random,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.03711306102691809
electricity,logreg,lime,0,spur,spurious_feature,permuted,0.3333333333333333,0.0,0.3333333333333333,0.2,1.0,1.0,3.0,0.0,1.0,1.0,0.10620002459256557
electricity,logreg,lime,0,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,logreg,lime,0,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,logreg,lime,1,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5338348687445352
electricity,logreg,lime,1,spur,spurious_feature,random,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.01664936913318171
electricity,logreg,lime,1,spur,spurious_feature,permuted,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.03231488882448733
electricity,logreg,lime,1,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,logreg,lime,1,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,logreg,lime,2,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5307207867060516
electricity,logreg,lime,2,spur,spurious_feature,random,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.01257104830662677
electricity,logreg,lime,2,spur,spurious_feature,permuted,0.125,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.02489031794684479
electricity,logreg,lime,2,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,logreg,lime,2,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,logreg,lime,3,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5247014450811008
electricity,logreg,lime,3,spur,spurious_feature,random,0.5,0.0,0.3333333333333333,0.2,1.0,1.0,2.0,0.0,1.0,1.0,0.15593949230291554
electricity,logreg,lime,3,spur,spurious_feature,permuted,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.029043526888780112
electricity,logreg,lime,3,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,logreg,lime,3,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,logreg,lime,4,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.512127818044032
electricity,logreg,lime,4,spur,spurious_feature,random,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.011293160212806451
electricity,logreg,lime,4,spur,spurious_feature,permuted,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0321082521023702
electricity,logreg,lime,4,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,logreg,lime,4,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,rf,treeshap,0,clean,descriptive_top5,real,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,treeshap,0,clean,descriptive_top5,random,0.6726190476190477,1.0,0.6666666666666666,0.4,0.4,1.0,,,,,
electricity,rf,treeshap,0,clean,descriptive_top5,permuted,0.5726190476190476,0.0,0.6666666666666666,0.4,0.4,1.0,,,,,
electricity,rf,treeshap,0,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,treeshap,0,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,treeshap,1,clean,descriptive_top5,real,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,treeshap,1,clean,descriptive_top5,random,0.9428571428571428,1.0,1.0,0.8,0.8,1.0,,,,,
electricity,rf,treeshap,1,clean,descriptive_top5,permuted,0.7392857142857143,1.0,0.6666666666666666,0.4,0.4,1.0,,,,,
electricity,rf,treeshap,1,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,treeshap,1,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,treeshap,2,clean,descriptive_top5,real,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,treeshap,2,clean,descriptive_top5,random,0.5592857142857143,0.0,0.3333333333333333,0.6,0.6,1.0,,,,,
electricity,rf,treeshap,2,clean,descriptive_top5,permuted,0.81,1.0,0.6666666666666666,0.8,0.8,1.0,,,,,
electricity,rf,treeshap,2,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,treeshap,2,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,treeshap,3,clean,descriptive_top5,real,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,treeshap,3,clean,descriptive_top5,random,0.852857142857143,1.0,0.6666666666666666,0.8,0.8,1.0,,,,,
electricity,rf,treeshap,3,clean,descriptive_top5,permuted,0.8392857142857143,1.0,1.0,0.6,0.6,1.0,,,,,
electricity,rf,treeshap,3,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,treeshap,3,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,treeshap,4,clean,descriptive_top5,real,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,treeshap,4,clean,descriptive_top5,random,0.7295238095238095,1.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,rf,treeshap,4,clean,descriptive_top5,permuted,0.8083333333333333,1.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,rf,treeshap,4,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,treeshap,4,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,treeshap,0,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6195458389987594
electricity,rf,treeshap,0,spur,spurious_feature,random,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.08265981396782274
electricity,rf,treeshap,0,spur,spurious_feature,permuted,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.015585295907957184
electricity,rf,treeshap,0,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,rf,treeshap,0,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,rf,treeshap,1,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5936567103924182
electricity,rf,treeshap,1,spur,spurious_feature,random,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.26714323815101443
electricity,rf,treeshap,1,spur,spurious_feature,permuted,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.007180384835137153
electricity,rf,treeshap,1,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,rf,treeshap,1,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,rf,treeshap,2,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5905654801116581
electricity,rf,treeshap,2,spur,spurious_feature,random,0.2,0.0,0.0,0.2,1.0,1.0,5.0,0.0,0.0,1.0,0.0973591594322761
electricity,rf,treeshap,2,spur,spurious_feature,permuted,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5905654801116581
electricity,rf,treeshap,2,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,rf,treeshap,2,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,rf,treeshap,3,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6020356340216667
electricity,rf,treeshap,3,spur,spurious_feature,random,0.2,0.0,0.0,0.2,1.0,1.0,5.0,0.0,0.0,1.0,0.11837994770676477
electricity,rf,treeshap,3,spur,spurious_feature,permuted,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.029985418743820925
electricity,rf,treeshap,3,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,rf,treeshap,3,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,rf,treeshap,4,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6162616717075161
electricity,rf,treeshap,4,spur,spurious_feature,random,0.3333333333333333,0.0,0.3333333333333333,0.2,1.0,1.0,3.0,0.0,1.0,1.0,0.1385933070401659
electricity,rf,treeshap,4,spur,spurious_feature,permuted,0.125,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.015906068342715244
electricity,rf,treeshap,4,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,rf,treeshap,4,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,rf,lime,0,clean,descriptive_top5,real,0.9266666666666666,1.0,1.0,0.8,0.8,1.0,,,,,
electricity,rf,lime,0,clean,descriptive_top5,random,0.8761904761904762,1.0,1.0,0.6,0.6,1.0,,,,,
electricity,rf,lime,0,clean,descriptive_top5,permuted,0.6683333333333333,0.0,0.6666666666666666,0.8,0.8,1.0,,,,,
electricity,rf,lime,0,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,lime,0,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,lime,1,clean,descriptive_top5,real,0.8766666666666667,1.0,0.6666666666666666,0.8,0.8,1.0,,,,,
electricity,rf,lime,1,clean,descriptive_top5,random,0.6392857142857143,1.0,0.3333333333333333,0.4,0.4,1.0,,,,,
electricity,rf,lime,1,clean,descriptive_top5,permuted,0.6861904761904762,0.0,0.6666666666666666,0.8,0.8,1.0,,,,,
electricity,rf,lime,1,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,lime,1,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,lime,2,clean,descriptive_top5,real,0.8766666666666667,1.0,0.6666666666666666,0.8,0.8,1.0,,,,,
electricity,rf,lime,2,clean,descriptive_top5,random,0.5059523809523809,0.0,0.3333333333333333,0.4,0.4,1.0,,,,,
electricity,rf,lime,2,clean,descriptive_top5,permuted,0.6783333333333333,1.0,0.3333333333333333,0.6,0.6,1.0,,,,,
electricity,rf,lime,2,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,lime,2,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,lime,3,clean,descriptive_top5,real,0.8766666666666667,1.0,0.6666666666666666,0.8,0.8,1.0,,,,,
electricity,rf,lime,3,clean,descriptive_top5,random,0.9666666666666667,1.0,1.0,0.8,0.8,1.0,,,,,
electricity,rf,lime,3,clean,descriptive_top5,permuted,0.8083333333333333,1.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,rf,lime,3,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,lime,3,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,lime,4,clean,descriptive_top5,real,0.8766666666666667,1.0,0.6666666666666666,0.8,0.8,1.0,,,,,
electricity,rf,lime,4,clean,descriptive_top5,random,0.6392857142857143,1.0,0.3333333333333333,0.4,0.4,1.0,,,,,
electricity,rf,lime,4,clean,descriptive_top5,permuted,0.925,1.0,1.0,0.8,0.8,1.0,,,,,
electricity,rf,lime,4,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,lime,4,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,rf,lime,0,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5270966692465973
electricity,rf,lime,0,spur,spurious_feature,random,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0989051100079452
electricity,rf,lime,0,spur,spurious_feature,permuted,0.25,0.0,0.0,0.2,1.0,1.0,4.0,0.0,0.0,1.0,0.06529860543232655
electricity,rf,lime,0,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,rf,lime,0,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,rf,lime,1,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5360200812171093
electricity,rf,lime,1,spur,spurious_feature,random,0.3333333333333333,0.0,0.3333333333333333,0.2,1.0,1.0,3.0,0.0,1.0,1.0,0.15488928029839089
electricity,rf,lime,1,spur,spurious_feature,permuted,0.5,0.0,0.3333333333333333,0.2,1.0,1.0,2.0,0.0,1.0,1.0,0.14845014264942966
electricity,rf,lime,1,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,rf,lime,1,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,rf,lime,2,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5375122265112936
electricity,rf,lime,2,spur,spurious_feature,random,0.125,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.015305813615519413
electricity,rf,lime,2,spur,spurious_feature,permuted,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.03134673642463473
electricity,rf,lime,2,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,rf,lime,2,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,rf,lime,3,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5491684311017879
electricity,rf,lime,3,spur,spurious_feature,random,0.3333333333333333,0.0,0.3333333333333333,0.2,1.0,1.0,3.0,0.0,1.0,1.0,0.10565071806319233
electricity,rf,lime,3,spur,spurious_feature,permuted,0.5,0.0,0.3333333333333333,0.2,1.0,1.0,2.0,0.0,1.0,1.0,0.1399780682701643
electricity,rf,lime,3,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,rf,lime,3,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,rf,lime,4,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5415148779184102
electricity,rf,lime,4,spur,spurious_feature,random,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.16255276544728542
electricity,rf,lime,4,spur,spurious_feature,permuted,0.25,0.0,0.0,0.2,1.0,1.0,4.0,0.0,0.0,1.0,0.0679655310382664
electricity,rf,lime,4,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,rf,lime,4,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,hgb,treeshap,0,clean,descriptive_top5,real,0.8766666666666667,1.0,0.6666666666666666,0.8,0.8,1.0,,,,,
electricity,hgb,treeshap,0,clean,descriptive_top5,random,0.7226190476190476,1.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,hgb,treeshap,0,clean,descriptive_top5,permuted,0.5961904761904762,0.0,0.3333333333333333,0.6,0.6,1.0,,,,,
electricity,hgb,treeshap,0,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,hgb,treeshap,0,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,hgb,treeshap,1,clean,descriptive_top5,real,0.8766666666666667,1.0,0.6666666666666666,0.8,0.8,1.0,,,,,
electricity,hgb,treeshap,1,clean,descriptive_top5,random,0.6416666666666666,0.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,hgb,treeshap,1,clean,descriptive_top5,permuted,0.7295238095238095,1.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,hgb,treeshap,1,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,hgb,treeshap,1,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,hgb,treeshap,2,clean,descriptive_top5,real,0.8766666666666667,1.0,0.6666666666666666,0.8,0.8,1.0,,,,,
electricity,hgb,treeshap,2,clean,descriptive_top5,random,0.6926190476190477,1.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,hgb,treeshap,2,clean,descriptive_top5,permuted,0.6726190476190477,1.0,0.6666666666666666,0.4,0.4,1.0,,,,,
electricity,hgb,treeshap,2,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,hgb,treeshap,2,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,hgb,treeshap,3,clean,descriptive_top5,real,0.8766666666666667,1.0,0.6666666666666666,0.8,0.8,1.0,,,,,
electricity,hgb,treeshap,3,clean,descriptive_top5,random,0.8261904761904763,1.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,hgb,treeshap,3,clean,descriptive_top5,permuted,0.9428571428571428,1.0,1.0,0.8,0.8,1.0,,,,,
electricity,hgb,treeshap,3,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,hgb,treeshap,3,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,hgb,treeshap,4,clean,descriptive_top5,real,0.8766666666666667,1.0,0.6666666666666666,0.8,0.8,1.0,,,,,
electricity,hgb,treeshap,4,clean,descriptive_top5,random,0.7116666666666667,1.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,hgb,treeshap,4,clean,descriptive_top5,permuted,0.8761904761904762,1.0,1.0,0.6,0.6,1.0,,,,,
electricity,hgb,treeshap,4,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,hgb,treeshap,4,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,hgb,treeshap,0,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6727182833196671
electricity,hgb,treeshap,0,spur,spurious_feature,random,0.2,0.0,0.0,0.2,1.0,1.0,5.0,0.0,0.0,1.0,0.08843311956302154
electricity,hgb,treeshap,0,spur,spurious_feature,permuted,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.011531458848354426
electricity,hgb,treeshap,0,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,hgb,treeshap,0,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,hgb,treeshap,1,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6623685644445717
electricity,hgb,treeshap,1,spur,spurious_feature,random,0.25,0.0,0.0,0.2,1.0,1.0,4.0,0.0,0.0,1.0,0.13759990912323658
electricity,hgb,treeshap,1,spur,spurious_feature,permuted,0.125,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.010699729846765921
electricity,hgb,treeshap,1,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,hgb,treeshap,1,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,hgb,treeshap,2,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6113233965893685
electricity,hgb,treeshap,2,spur,spurious_feature,random,0.3333333333333333,0.0,0.3333333333333333,0.2,1.0,1.0,3.0,0.0,1.0,1.0,0.1261204590024509
electricity,hgb,treeshap,2,spur,spurious_feature,permuted,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.023551048448697928
electricity,hgb,treeshap,2,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,hgb,treeshap,2,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,hgb,treeshap,3,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6069976782233965
electricity,hgb,treeshap,3,spur,spurious_feature,random,0.25,0.0,0.0,0.2,1.0,1.0,4.0,0.0,0.0,1.0,0.1357112477798358
electricity,hgb,treeshap,3,spur,spurious_feature,permuted,0.125,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.01172343135821578
electricity,hgb,treeshap,3,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,hgb,treeshap,3,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,hgb,treeshap,4,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6403318571713432
electricity,hgb,treeshap,4,spur,spurious_feature,random,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.09190769300327553
electricity,hgb,treeshap,4,spur,spurious_feature,permuted,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6403318571713432
electricity,hgb,treeshap,4,spur,spurious_feature,constant,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1111111111111111
electricity,hgb,treeshap,4,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
electricity,hgb,lime,0,clean,descriptive_top5,real,0.852857142857143,1.0,0.6666666666666666,0.8,0.8,1.0,,,,,
electricity,hgb,lime,0,clean,descriptive_top5,random,0.5926190476190476,0.0,0.6666666666666666,0.6,0.6,1.0,,,,,
electricity,hgb,lime,0,clean,descriptive_top5,permuted,0.8350000000000001,1.0,0.6666666666666666,0.8,0.8,1.0,,,,,
electricity,hgb,lime,0,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,hgb,lime,0,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,hgb,lime,1,clean,descriptive_top5,real,0.8350000000000001,1.0,0.6666666666666666,0.8,0.8,1.0,,,,,
electricity,hgb,lime,1,clean,descriptive_top5,random,0.5449999999999999,0.0,0.3333333333333333,0.6,0.6,1.0,,,,,
electricity,hgb,lime,1,clean,descriptive_top5,permuted,0.9428571428571428,1.0,1.0,0.8,0.8,1.0,,,,,
electricity,hgb,lime,1,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,hgb,lime,1,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
electricity,hgb,lime,2,clean,descriptive_top5,real,0.8766666666666667,1.0,0.6666666666666666,0.8,0.8,1.0,,,,,
electricity,hgb,lime,2,clean,descriptive_top5,random,0.5726190476190476,0.0,0.6666666666666666,0.4,0.4,1.0,,,,,
electricity,hgb,lime,2,clean,descriptive_top5,permuted,0.6961904761904761,1.0,0.3333333333333333,0.6,0.6,1.0,,,,,
electricity,hgb,lime,2,clean,descriptive_top5,constant,0.625,1.0,1.0,1.0,1.0,1.0,,,,,
